ExterQual,BsmtQual,BsmtExposure,KitchenQual,GarageFinish,OverallQual,YearBuilt,MasVnrArea,GrLivArea,TotRmsAbvGrd,Fireplaces,GarageArea,TotalSF,TotalBath,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NoGar,OverallCond,GarageQual,CommerZone,SalePrice
5,4,4,6,4,8,14,3.4965075614664802,7.3031700512368,6,1,6.159095388491933,7.993282328101591,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.490879338036375
5,4,3,4,4,7,17,5.53338948872752,7.478169694159785,8,0,6.298949246855942,7.88344635413774,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.323415584358154
5,4,4,4,4,7,13,0.0,7.432483807917119,7,0,6.86171134048073,8.12533508671429,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.42250975887691
3,4,5,4,4,7,46,4.406719247264253,7.068172000388042,6,2,6.270988431858299,7.708410667257367,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,12.04355959836804
7,6,5,6,5,10,14,0.0,7.638679823876112,7,1,6.7464121285733745,8.331586243630754,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,13.049794835104814
3,4,3,4,3,8,91,0.0,7.325148957955575,7,2,5.993961427306569,7.745002803515839,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,0,12.345838935721968
3,4,3,3,5,6,36,4.31748811353631,7.533158807455563,7,1,6.169610732491456,7.805474625270857,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,12.089544447235971
5,4,3,4,4,7,15,0.0,7.348587530927593,6,0,6.423246963533519,7.745002803515839,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.136191879981927
3,3,4,3,3,6,44,5.817111159963204,6.942156705699469,6,0,6.790097235513905,7.624130585661289,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,12.042971193457888
3,4,3,3,3,6,103,0.0,7.629975707027789,8,1,5.983936280687191,7.935229539816907,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,11.771443882099636
3,3,3,3,3,5,70,0.0,6.8966943316227125,6,0,5.6240175061873385,7.5310163320779155,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,11.686887175419702
5,3,3,6,5,7,52,0.0,7.65491704784832,8,2,6.259581464064923,8.347827345782498,3.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,12.404927602627597
5,4,3,4,4,7,17,5.099866427824199,7.2485040723706105,6,1,6.171700597410915,7.941295570906532,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.053801032483948
3,3,3,3,4,5,52,0.0,6.774223886357614,5,0,5.666426688112432,7.461065514354283,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,11.775297421715827
5,3,5,4,4,7,46,0.0,7.681560362559537,9,2,6.251903883165888,8.11969625295725,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,12.59133844767558
5,4,3,4,5,7,17,4.532599493153256,7.4127640174265625,7,1,5.986452005284438,7.784473235736469,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,12.016128107502663
3,3,3,3,3,6,89,0.0,7.221105098182496,6,1,6.329720905522696,7.719573989259581,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,11.755879486687114
5,4,5,4,5,8,26,6.318968113746434,7.59488438721652,7,1,6.539585955617669,8.287528423111763,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.616528611893466
3,2,3,3,2,5,98,0.0,6.762729506931879,4,0,0.0,7.455298485683291,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,11.511934974596555
5,4,5,4,5,7,15,5.209486152841421,7.062191632286556,5,0,5.993961427306569,7.612336837167746,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.154784614286669
3,4,3,3,3,6,51,0.0,6.961296045910167,6,0,6.133398042996649,7.653969180478774,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,11.925041738291691
3,4,3,3,5,6,21,0.0,7.424165281042028,7,1,6.220590170099739,7.830822995135316,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,12.106257835094581
3,3,3,3,3,5,64,0.0,6.957497370876951,5,0,5.82600010738045,7.650168700845001,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,11.766799946849089
3,3,4,3,3,4,63,0.0,7.489412083508719,8,2,5.720311776607412,7.970049304976135,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,11.992266613576144
3,3,3,3,3,6,101,0.0,7.509335266016592,8,1,6.255750041753367,7.859026979751538,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,12.103491596905933
5,4,3,4,5,6,22,0.0,7.198931240688173,5,0,6.238324625039508,7.916807490937603,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.106257835094581
5,4,3,4,3,7,21,5.389071729816501,7.2813856635702825,6,0,6.2285110035911835,7.670428522190693,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,12.12215284831553
2,3,3,3,3,7,110,0.0,7.5443321080536885,9,1,5.733341276897746,7.942717540573791,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,11.711784520403114
7,6,5,6,5,9,12,0.0,7.610357618312838,10,1,6.616065185132817,8.299285906897275,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.843973993864074
3,3,4,4,3,8,85,6.450470422144176,8.145549631783584,11,2,6.922643891475888,8.337109129562474,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,12.850557278777305
3,3,3,3,3,5,62,5.198497031265826,7.329749689041512,7,0,5.755742213586912,7.782807262839695,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,11.87757552297847
5,4,5,4,5,7,41,0.0,7.329749689041512,4,1,6.375024819828097,7.957527402230773,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.468440756144116
3,3,3,4,4,6,52,0.0,7.306531398939505,7,1,6.137727054086234,7.999342952713282,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,12.132162346145597
3,3,3,3,3,5,55,4.74493212836325,6.841615476477592,5,0,5.666426688112432,7.534228326274089,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,11.827743504053695
3,3,4,6,4,6,61,4.442651256490317,7.213768308118642,5,1,5.746203190540153,7.773594467360194,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3,1,0,12.08391066125752
3,3,3,3,3,5,110,0.0,7.1316985104669115,8,1,6.315358001522335,7.555905093611346,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,11.842236406331557
3,3,3,3,3,5,72,6.342121418721152,7.560601162768557,10,0,5.993961427306569,7.954723334497908,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,11.827743504053695
3,3,3,3,3,6,48,0.0,7.241366283322318,6,1,6.210600077024653,7.6586995582682995,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,11.995357787034974
3,4,4,3,4,6,53,5.886104031450156,7.45298232946546,7,1,6.175867270105761,8.133000218583613,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,12.19552218463499
5,4,3,4,4,8,18,0.0,7.616775808698373,7,1,6.359573868672378,8.058327306580958,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.375819639517651
3,3,3,3,4,4,100,0.0,7.029087564149662,6,0,6.270988431858299,7.510430556378006,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,11.133142723386813
5,4,3,4,4,7,18,4.709530201312334,7.3613754289773485,6,0,6.300785794663244,8.054204897064407,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.332709701740178
3,4,3,3,5,7,30,4.007333185232471,7.200424892944957,6,1,6.184148890937483,7.88193748927207,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,12.100717685412473
3,4,4,4,3,5,43,0.0,6.947937068614969,5,0,6.184148890937483,7.640603826393634,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,11.921725007667265
3,3,4,3,2,6,49,0.0,7.509335266016592,8,0,0.0,7.914617709040679,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,11.842236406331557
3,3,3,4,3,6,101,0.0,7.803026643632217,10,1,5.820082930352362,8.087025470667701,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,0,12.037659911047466
3,3,3,3,3,6,81,0.0,7.253470382684528,6,1,5.638354669333745,7.693025748417888,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,11.794345471549745
3,3,3,3,3,6,57,6.113682179832232,7.192182058713246,6,2,6.270988431858299,7.884952945759814,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,11.870606902224589
3,3,4,3,3,5,56,6.432940092739179,7.367077059881012,7,0,5.968707559985366,8.073091199693154,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,12.154784614286669
5,4,3,6,5,8,20,0.0,7.414572881350589,5,1,6.214608098422191,8.058643712215618,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.53537998978861
5,4,4,6,5,8,14,6.670766320845874,7.58629630715272,8,1,6.625392368007956,8.024862150286411,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,12.546113507028412
3,3,4,3,4,5,56,4.465908118654584,7.050122520269059,6,1,6.184148890937483,7.742835955430749,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,12.103491596905933
3,3,3,3,3,5,48,5.594711379601839,7.172424577124845,6,0,5.579729825986222,7.566828479208331,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,11.691080018519528
3,3,3,3,4,5,128,0.0,7.771910256435763,11,0,6.07073772800249,8.121777419161074,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,11.585255428832172
3,4,3,3,4,7,44,0.0,7.417580402414544,8,1,6.270988431858299,7.822845290279774,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.000897933306716
3,3,3,3,3,5,65,0.0,6.762729506931879,5,0,6.35088571671474,7.455298485683291,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,11.652696102959752
3,3,4,3,4,5,52,5.1298987149230735,6.959398512133975,5,0,5.666426688112432,7.652070746116482,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,11.838632824800069
3,3,4,3,4,5,57,5.003946305945459,7.029087564149662,6,0,6.26530121273771,7.718240951959316,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,11.951186847493474
3,4,5,3,5,6,15,4.418840607796598,6.9782137426306985,5,0,6.26530121273771,7.3901814282264295,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,11.849404844423075
3,3,3,4,4,5,61,0.0,7.1284959456800365,6,0,5.723585101952381,7.821242083523558,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,11.944714374881176
5,4,3,4,5,7,21,5.84354441703136,7.592870287844818,9,1,6.19644412779452,7.993619994827744,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.323860125621126
3,3,3,4,3,6,78,0.0,7.3098814858247865,7,2,5.365976015021851,7.725771441587952,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,12.086731521684554
5,4,3,4,4,8,26,5.971261839790462,7.834788107388194,8,1,6.739336627357174,8.213923595622743,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.577639650232573
5,4,4,4,4,7,15,5.43372200355424,7.388327859577107,7,0,6.727431724850855,8.081165777725433,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.354496960983985
5,4,3,4,3,7,16,4.770684624465665,7.443663683115591,7,0,5.942799375126701,7.895436006942965,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,11.775297421715827
5,6,3,6,5,9,14,5.707110264748875,7.410347097821024,6,2,6.734591659972948,8.103191752285786,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.691583538230214
5,4,3,4,4,7,15,4.553876891600541,7.221835825288449,6,1,6.163314804034641,7.914617709040679,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.218500103788145
3,4,3,3,3,5,26,0.0,6.898714534329988,5,0,6.175867270105761,7.591357046698551,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,11.8350162104899
3,3,3,4,3,5,72,0.0,7.023758954738443,6,0,6.270988431858299,7.624130585661289,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,11.898194668458824
3,4,3,4,4,6,29,4.48863636973214,7.166265974133638,6,0,6.208590026096629,7.8528278122817445,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,12.09626335986454
5,4,4,6,5,7,61,0.0,7.551186867296149,7,2,6.342121418721152,8.244071270295786,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,12.721888795877376
5,4,3,4,4,7,15,4.394449154672439,7.150701457592526,6,0,6.2324480165505225,7.8434564043761155,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.220966184120163
5,6,3,4,4,8,30,5.820082930352362,7.941295570906532,9,1,6.621405651764134,8.357962965845681,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,0,12.618185607609803
5,4,3,4,5,9,21,5.111987788356544,7.8632667240095735,10,1,6.659293919683638,8.292298107063221,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,12.716405147731708
3,3,3,3,3,4,66,0.0,6.855408798609928,5,1,5.638354669333745,7.5480289699350145,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,11.686887175419702
3,2,4,3,3,6,51,0.0,7.655864017616056,9,2,6.3578422665081,8.027802848370312,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,12.239995696974733
5,6,5,6,4,8,12,5.602118820879701,7.396948602621014,8,1,6.7580945044277305,8.087332926473351,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.59640381105362
5,6,3,4,4,7,14,0.0,7.210079628170788,5,1,6.1463292576688975,7.902857191280582,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.249615734512615
5,4,5,4,4,8,19,5.187385805840755,7.488852955733459,7,1,6.618738983517219,8.172164452111904,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.524530013005734
3,3,3,3,3,4,66,4.890349128221754,6.855408798609928,5,0,5.517452896464707,7.502738210754851,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,11.6172944892629
3,3,3,3,4,6,63,0.0,7.2991214627108,6,2,6.093569770045136,7.9919305198524775,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,11.960817678718287
3,2,2,3,3,3,71,0.0,6.580639137284949,4,0,5.662960480135946,6.580639137284949,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,11.191355633851089
5,4,3,4,4,7,28,0.0,7.562161631225652,8,1,6.336825731146441,7.891330757661889,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.154784614286669
2,3,3,2,2,4,80,0.0,6.5638555265321274,5,0,0.0,7.029087564149662,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,11.320565693461432
